measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Chile,Both,All ages,Smoking,Rate,2018,15.282174483686195,18.162171523711987,12.712721597736317
Summary exposure value,Chile,Both,Age-standardized,Smoking,Rate,2018,15.032009770980858,17.91280797820689,12.508370297621546
Summary exposure value,Chile,Both,All ages,Alcohol use,Rate,2018,13.649455265227397,18.83558721184176,9.409875373981388
Summary exposure value,Chile,Both,Age-standardized,Alcohol use,Rate,2018,13.448807077586633,18.661799320991477,9.259270014983707
Summary exposure value,Chile,Both,All ages,High fasting plasma glucose,Rate,2009,11.882235371543713,13.207059857418365,10.529039413610453
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2009,12.122952980804875,13.481252291659729,10.714160863169155
Summary exposure value,Chile,Both,All ages,High systolic blood pressure,Rate,2009,25.42649837316179,27.668437216971093,23.37649056201937
Summary exposure value,Chile,Both,Age-standardized,High systolic blood pressure,Rate,2009,25.743307975770662,27.91884239580512,23.700572080099644
Summary exposure value,Chile,Both,All ages,High body-mass index,Rate,2009,31.998757460083432,42.62051219374307,23.19908035916195
Summary exposure value,Chile,Both,Age-standardized,High body-mass index,Rate,2009,31.339693251876334,40.84054221731778,23.071130837701986
Summary exposure value,Chile,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2009,53.62567797484841,67.60080282094138,39.23389147133452
Summary exposure value,Chile,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2009,54.29808955935488,67.94876473482438,40.10018776933493
Summary exposure value,Chile,Both,All ages,Diet high in sodium,Rate,2009,31.5493576927421,55.930718100197055,7.376282446074373
Summary exposure value,Chile,Both,Age-standardized,Diet high in sodium,Rate,2009,31.65130167226445,56.06331881575244,7.395950414912253
Summary exposure value,Chile,Both,All ages,Low physical activity,Rate,2009,3.3335281991902153,6.114650112187168,1.6938103902693367
Summary exposure value,Chile,Both,Age-standardized,Low physical activity,Rate,2009,3.3674463680730766,6.136020070468437,1.7206221007120117
Summary exposure value,Uruguay,Both,All ages,Ambient particulate matter pollution,Rate,2010,7.585887120367602,12.015315599215322,4.024856063883842
Summary exposure value,Uruguay,Both,Age-standardized,Ambient particulate matter pollution,Rate,2010,7.273269193327159,11.581806471844018,3.8499801094624586
Summary exposure value,Uruguay,Both,All ages,Household air pollution from solid fuels,Rate,2010,0.6621722440543183,1.4042893401285645,0.23535812193915961
Summary exposure value,Uruguay,Both,Age-standardized,Household air pollution from solid fuels,Rate,2010,0.622074233059301,1.3172733068460916,0.2148467568526622
Summary exposure value,Uruguay,Both,All ages,Child underweight,Rate,2010,1.7830172888457219,2.4875867286818383,1.1258783996740904
Summary exposure value,Uruguay,Both,Age-standardized,Child underweight,Rate,2010,1.7830055639893247,2.486851089230723,1.125847022632673
Summary exposure value,Uruguay,Both,All ages,Smoking,Rate,2010,17.45636977171769,19.989262592414132,15.233532579921746
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,2010,17.52471811453156,20.15993229662827,15.23409809735296
Summary exposure value,Uruguay,Both,All ages,Alcohol use,Rate,2010,11.810746265809476,16.49344121235708,8.17197565857558
Summary exposure value,Uruguay,Both,Age-standardized,Alcohol use,Rate,2010,11.829612770684047,16.443100963776843,8.131203448382394
Summary exposure value,Uruguay,Both,All ages,High fasting plasma glucose,Rate,2010,5.669301979336701,6.492746261199417,4.886264194839028
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2010,5.013474555412876,5.815002644291316,4.281781744367866
Summary exposure value,Uruguay,Both,All ages,High systolic blood pressure,Rate,2010,28.24044022143684,32.601935795046785,23.79401435471257
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,2010,25.769202505859003,30.20149612127525,21.50125719691249
Summary exposure value,Uruguay,Both,All ages,High body-mass index,Rate,2010,22.511985258864506,30.89791713476997,16.436096738422492
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,2010,21.65627184550197,29.368784521141723,16.153888319334243
Summary exposure value,Suriname,Both,All ages,Low physical activity,Rate,2009,5.31399826376592,10.0815172539459,2.59807858588975
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,2009,5.64592890371862,10.6116776455036,2.93375802321861
Summary exposure value,Suriname,Both,All ages,Non-exclusive breastfeeding,Rate,2009,30.499070596646504,43.1095388520025,20.893674305538397
Summary exposure value,Suriname,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2009,30.507064278047803,43.1153814132791,20.899325075610395
Summary exposure value,Suriname,Both,All ages,Discontinued breastfeeding,Rate,2009,20.0482623778191,20.803361633273102,19.311870779197598
Summary exposure value,Suriname,Both,Age-standardized,Discontinued breastfeeding,Rate,2009,20.041086531868498,20.795591999246998,19.305953195537
Summary exposure value,Suriname,Both,All ages,Ambient particulate matter pollution,Rate,2011,20.128994073395003,35.8686185394711,9.10795183030071
Summary exposure value,Suriname,Both,Age-standardized,Ambient particulate matter pollution,Rate,2011,20.1454528877719,35.863563189884005,9.125432601423759
Summary exposure value,Suriname,Both,All ages,Household air pollution from solid fuels,Rate,2011,3.3707484697942998,6.39299867842011,1.52144545836952
Summary exposure value,Suriname,Both,Age-standardized,Household air pollution from solid fuels,Rate,2011,3.3731869075193197,6.412712080143041,1.5183991934804
Summary exposure value,Suriname,Both,All ages,Child underweight,Rate,2011,3.39172536693982,4.47538304500424,2.36869695367996
Summary exposure value,Suriname,Both,Age-standardized,Child underweight,Rate,2011,3.3907622016528998,4.47402619785381,2.36763196402244
Summary exposure value,Suriname,Both,All ages,Smoking,Rate,2011,11.754588042448699,13.623197258294601,10.055377075369801
Summary exposure value,Suriname,Both,Age-standardized,Smoking,Rate,2011,11.847029909909402,13.6689352387894,10.195500808477599
Summary exposure value,Suriname,Both,All ages,Alcohol use,Rate,2011,8.01879171996302,11.063943717788199,5.52509256244606
Summary exposure value,Suriname,Both,Age-standardized,Alcohol use,Rate,2011,7.880120530085401,10.878480376485001,5.421047633146911
Summary exposure value,Suriname,Both,All ages,High fasting plasma glucose,Rate,2011,19.124381956422898,21.0442172510677,17.3881466338388
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2011,20.8179566959412,22.7711685327478,18.950011750093402
Summary exposure value,Suriname,Both,All ages,High systolic blood pressure,Rate,2011,18.081661670824104,21.151336073709,15.223280742308498
Summary exposure value,Suriname,Both,Age-standardized,High systolic blood pressure,Rate,2011,19.1904801990492,22.261477397842803,16.2214964531782
Summary exposure value,Suriname,Both,All ages,High body-mass index,Rate,2011,24.0613597331376,31.726865821615704,18.0423864869647
Summary exposure value,Suriname,Both,Age-standardized,High body-mass index,Rate,2011,23.813478449323497,31.30339595712,17.8741786319222
Summary exposure value,Suriname,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2011,31.5223447063913,46.5371248098561,18.1728338336693
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2011,31.171015529003604,45.9544842549259,18.2279459282311
Summary exposure value,Suriname,Both,All ages,Diet high in sodium,Rate,2011,24.4401428859375,49.8353417712266,2.91277497193752
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sodium,Rate,2011,24.493688878818805,49.8340254904176,2.8874068599830602
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Ambient particulate matter pollution,Rate,2011,19.8139139354001,29.7286436967117,12.561050936882099
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Ambient particulate matter pollution,Rate,2011,20.174551446129396,30.4397040862241,12.613589936855
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Household air pollution from solid fuels,Rate,2011,10.3806271824761,17.5223240598193,5.51059379886325
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Household air pollution from solid fuels,Rate,2011,10.8846305287644,17.8478352880343,6.04114132077092
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child underweight,Rate,2011,2.37503331132099,3.27506828700913,1.54397948635202
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child underweight,Rate,2011,2.3741508493548498,3.2805968417536397,1.53727342042554
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Smoking,Rate,2011,3.57168973771435,4.3447808112051005,2.9448959559892502
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,2011,3.84491388402761,4.67151001511059,3.1652454173233404
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Alcohol use,Rate,2011,6.48965316290466,9.62212272572282,4.23964371136784
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Alcohol use,Rate,2011,6.74253084631857,10.054789952891,4.42317004770763
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High fasting plasma glucose,Rate,2011,7.89929857195584,9.00445946271491,6.806929413430949
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2011,9.33745742822294,10.661381608554802,8.04069191928874
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High systolic blood pressure,Rate,2011,11.7839252677754,15.402695170212802,8.83495387072243
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,2011,13.333638832685399,17.2128435117157,10.1900930023648
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High body-mass index,Rate,2011,23.159664501467,29.9831930853471,17.8223202776734
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,2011,24.5609573981361,32.1243733121589,18.549211378930398
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sugar-sweetened beverages,Rate,2011,31.981878248407803,47.665857999514294,17.933810013472602
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2011,30.891355014107504,46.3774844917807,17.730123444287
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Diet high in sodium,Rate,2011,37.2527674095194,63.69110861040931,7.7163654202329095
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sodium,Rate,2011,37.067905286180604,63.13914133608339,7.61418905782784
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low physical activity,Rate,2011,2.32888542985428,5.15230920540053,0.9077277526279101
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,2011,2.47216021483524,5.20864867632832,1.05423669338826
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Non-exclusive breastfeeding,Rate,2011,13.893194681306701,20.2846520993305,9.08207513783176
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Non-exclusive breastfeeding,Rate,2011,13.884877655631303,20.272508889925,9.07663824201046
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Discontinued breastfeeding,Rate,2011,10.178174765784501,11.640448679135302,8.873520416668699
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Discontinued breastfeeding,Rate,2011,10.2677793415182,11.725460980126801,8.94112598160671
Summary exposure value,Colombia,Both,All ages,Ambient particulate matter pollution,Rate,2011,20.7937330430547,27.4522926055501,15.517030744640397
Summary exposure value,Colombia,Both,Age-standardized,Ambient particulate matter pollution,Rate,2011,20.882363418368,27.5580877887441,15.5774265843938
Summary exposure value,Chile,Both,All ages,High fasting plasma glucose,Rate,2016,13.462052614342696,14.955486362492318,11.978173395270007
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2016,12.70393748971437,14.144008328286214,11.294713274071158
Summary exposure value,Chile,Both,All ages,High systolic blood pressure,Rate,2016,27.597484553763696,30.831575684458528,24.75654928926625
Summary exposure value,Chile,Both,Age-standardized,High systolic blood pressure,Rate,2016,26.25784504899378,29.329121649811817,23.49294353809372
Summary exposure value,Chile,Both,All ages,High body-mass index,Rate,2016,34.08351422371471,45.05674622898167,25.168949224598293
Summary exposure value,Chile,Both,Age-standardized,High body-mass index,Rate,2016,33.28588765560151,42.85295709942929,25.14691470050735
Summary exposure value,Chile,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2016,59.176814432552895,72.4406602279754,44.13773606566063
Summary exposure value,Chile,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2016,60.59331224416128,73.51843394720359,45.886531307406806
Summary exposure value,Chile,Both,All ages,Diet high in sodium,Rate,2016,31.613990322197843,56.230100136763106,7.368652285864625
Summary exposure value,Chile,Both,Age-standardized,Diet high in sodium,Rate,2016,31.801645016838393,56.41748144560551,7.605661860782872
Summary exposure value,Chile,Both,All ages,Low physical activity,Rate,2016,3.5206887970275664,6.303850253954907,1.8158333356375118
Summary exposure value,Chile,Both,Age-standardized,Low physical activity,Rate,2016,3.4714251602387907,6.337928492367008,1.7775230559450461
Summary exposure value,Suriname,Both,All ages,Low physical activity,Rate,2017,5.89971461893417,11.170306101267,3.06226817162732
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,2017,6.01413543652935,11.250148360249801,3.17646046648862
Summary exposure value,Suriname,Both,All ages,Non-exclusive breastfeeding,Rate,2017,29.934361163793394,42.1773902891484,20.5416019939715
Summary exposure value,Suriname,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2017,29.9709406451967,42.188428788080294,20.567419403313398
Summary exposure value,Suriname,Both,All ages,Discontinued breastfeeding,Rate,2017,19.247507955634198,20.575817333267103,17.9467072392205
Summary exposure value,Suriname,Both,Age-standardized,Discontinued breastfeeding,Rate,2017,19.2792641710435,20.6262259692758,17.9596732610754
Summary exposure value,Chile,Both,All ages,High fasting plasma glucose,Rate,2014,12.89258636487103,14.223365189869345,11.540893959888107
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2014,12.423407084655517,13.698893798683626,11.123538045065473
Summary exposure value,Chile,Both,All ages,High systolic blood pressure,Rate,2014,26.891435716021817,29.520600697767897,24.615039325488397
Summary exposure value,Chile,Both,Age-standardized,High systolic blood pressure,Rate,2014,25.9438737083253,28.518480460095407,23.72729533841055
Summary exposure value,Chile,Both,All ages,High body-mass index,Rate,2014,33.52608595860461,44.49196708318494,24.52750158669065
Summary exposure value,Chile,Both,Age-standardized,High body-mass index,Rate,2014,32.74305389034885,42.40849378592247,24.63101547225315
Summary exposure value,Chile,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2014,57.18004076318175,70.47974533289285,42.038853677412256
Summary exposure value,Chile,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2014,58.51505930346706,71.50042949486264,43.669931414154014
Summary exposure value,Chile,Both,All ages,Diet high in sodium,Rate,2014,31.489681012630953,55.87723143007505,7.281620396137563
Summary exposure value,Chile,Both,Age-standardized,Diet high in sodium,Rate,2014,31.676306242040315,56.082317331926234,7.4760142666892095
Summary exposure value,Chile,Both,All ages,Low physical activity,Rate,2014,3.473832561391485,6.2413263515108,1.7856946536279574
Summary exposure value,Chile,Both,Age-standardized,Low physical activity,Rate,2014,3.447897605436974,6.283829259079092,1.7661011412209775
Summary exposure value,Suriname,Both,All ages,Child wasting,Rate,2017,2.91660567419757,3.57204255367815,2.24360910696277
Summary exposure value,Suriname,Both,Age-standardized,Child wasting,Rate,2017,2.92953620746999,3.58322146813241,2.25595404529553
Summary exposure value,Suriname,Both,All ages,Child stunting,Rate,2017,5.54432512852034,7.38068395802471,3.2079173772162197
Summary exposure value,Suriname,Both,Age-standardized,Child stunting,Rate,2017,5.532146471133769,7.368565531321041,3.20266026509606
Summary exposure value,Suriname,Both,All ages,Short gestation,Rate,2017,13.184457555574399,15.958514106253197,11.0214225146991
Summary exposure value,Suriname,Both,Age-standardized,Short gestation,Rate,2017,13.185956363086298,15.9595039429308,11.0229164865392
Summary exposure value,Suriname,Both,All ages,Low birth weight,Rate,2017,9.76234915406204,11.4494056191747,8.40124304705124
Summary exposure value,Suriname,Both,Age-standardized,Low birth weight,Rate,2017,9.7629470778158,11.4500725377319,8.401800045106599
Summary exposure value,Suriname,Both,All ages,High LDL cholesterol,Rate,2017,39.0761936068667,42.5081222125035,35.905838533000896
Summary exposure value,Suriname,Both,Age-standardized,High LDL cholesterol,Rate,2017,39.0521590761115,42.3933484748197,35.926138979087895
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child wasting,Rate,2017,1.05569371703368,1.3161888993606001,0.8054094668949191
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child wasting,Rate,2017,1.0456926687461,1.3050222641996,0.7964243100541101
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Child stunting,Rate,2017,11.608055585193599,15.097151109149301,7.12640359620077
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Child stunting,Rate,2017,11.644926457639501,15.141457780152697,7.15004046476964
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Short gestation,Rate,2017,11.286836838976,17.258229404236598,8.21315949958837
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Short gestation,Rate,2017,11.2864354565472,17.2557691469767,8.21345731396484
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,Low birth weight,Rate,2017,5.55490413055348,8.36213404694276,4.16950433109685
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low birth weight,Rate,2017,5.554625763683401,8.36081537427425,4.16944277981466
Summary exposure value,Bolivia (Plurinational State of),Both,All ages,High LDL cholesterol,Rate,2017,30.1839912910747,33.722299627821805,26.988547653835198
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High LDL cholesterol,Rate,2017,31.1466574968568,34.533902618281495,27.995685183963104
Summary exposure value,Ecuador,Both,All ages,Ambient particulate matter pollution,Rate,2017,17.6296109216133,24.7887747515059,11.3457606575718
Summary exposure value,Ecuador,Both,Age-standardized,Ambient particulate matter pollution,Rate,2017,17.9444082379465,25.026209638388803,11.6211599730438
Summary exposure value,Ecuador,Both,All ages,Household air pollution from solid fuels,Rate,2017,1.39032713915659,2.94104635128283,0.542437258635768
Summary exposure value,Ecuador,Both,Age-standardized,Household air pollution from solid fuels,Rate,2017,1.4292985041208401,3.05564094071589,0.560423264558997
Summary exposure value,Ecuador,Both,All ages,Child underweight,Rate,2017,2.72045164225008,3.7089989881633603,1.76286105593466
Summary exposure value,Ecuador,Both,Age-standardized,Child underweight,Rate,2017,2.71913684368436,3.70677271497389,1.7621200262892
Summary exposure value,Ecuador,Both,All ages,Smoking,Rate,2017,4.70880928436425,5.744145778253701,3.7722352078441697
Summary exposure value,Ecuador,Both,Age-standardized,Smoking,Rate,2017,4.85862926147857,5.9249801767371695,3.91651304988389
Summary exposure value,Ecuador,Both,All ages,Alcohol use,Rate,2017,6.09829287268919,8.398427115250511,4.2370609365722105
Summary exposure value,Ecuador,Both,Age-standardized,Alcohol use,Rate,2017,6.040855909627299,8.32787031583819,4.191318292133641
Summary exposure value,Ecuador,Both,All ages,High fasting plasma glucose,Rate,2017,10.864071735686998,12.247477448126501,9.62449650889714
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2017,11.930061944228902,13.421108283693597,10.5893463508555
Summary exposure value,Ecuador,Both,All ages,High systolic blood pressure,Rate,2017,14.1349884067545,16.9765718340956,11.5980508051789
Summary exposure value,Ecuador,Both,Age-standardized,High systolic blood pressure,Rate,2017,14.901955633988099,17.8371014368939,12.2480708252071
Summary exposure value,Ecuador,Both,All ages,High body-mass index,Rate,2017,35.44685867177921,44.40775916906621,26.4927836347995
Summary exposure value,Ecuador,Both,Age-standardized,High body-mass index,Rate,2017,36.074424547377006,45.0910538364145,26.7159989958416
Summary exposure value,Ecuador,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2017,42.8005823632442,58.155997931764794,27.949567462380198
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2017,42.1360674295851,57.34192151490699,27.504247831947996
Summary exposure value,Ecuador,Both,All ages,Diet high in sodium,Rate,2017,48.1252371315216,74.2898925678511,4.01315077450315
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sodium,Rate,2017,48.1105846894058,74.2590255463741,3.94136194211732
Summary exposure value,Ecuador,Both,All ages,Low physical activity,Rate,2017,3.06002624496382,6.0730878357369305,1.30934272049654
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2017,3.1518632347072097,6.24819296665741,1.4085312747919199
Summary exposure value,Ecuador,Both,All ages,Non-exclusive breastfeeding,Rate,2017,17.7093574733302,24.9082743585518,11.881487560810301
Summary exposure value,Ecuador,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2017,17.7150469023401,24.9162765607172,11.885304688569502
Summary exposure value,Ecuador,Both,All ages,Discontinued breastfeeding,Rate,2017,12.167539924892802,13.788813496174402,10.531631775242
Summary exposure value,Ecuador,Both,Age-standardized,Discontinued breastfeeding,Rate,2017,12.1611628439606,13.781058316476802,10.5272670597391
Summary exposure value,Colombia,Both,All ages,Household air pollution from solid fuels,Rate,2017,2.6618769713516297,5.18174609430443,1.1686551829486
Summary exposure value,Colombia,Both,Age-standardized,Household air pollution from solid fuels,Rate,2017,2.6050917120602,5.13507222649465,1.14056985733309
Summary exposure value,Colombia,Both,All ages,Child underweight,Rate,2017,1.83218918200956,2.61279981697283,1.15944106713371
Summary exposure value,Colombia,Both,Age-standardized,Child underweight,Rate,2017,1.8309907745629301,2.61235245240425,1.15775228287158
Summary exposure value,Colombia,Both,All ages,Smoking,Rate,2017,5.61814666080466,6.79087964714695,4.59479152474633
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,2017,5.58544928581657,6.74770878744765,4.57302641848852
Summary exposure value,Colombia,Both,All ages,Alcohol use,Rate,2017,7.27999970815376,9.76579495412855,5.11223712228907
Summary exposure value,Colombia,Both,Age-standardized,Alcohol use,Rate,2017,7.156987123688601,9.64563719440471,5.03318874134341
Summary exposure value,Colombia,Both,All ages,High fasting plasma glucose,Rate,2017,14.288307003272498,16.079465187751,12.656767525233601
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2017,14.299150834048302,16.0821298876305,12.671563137448802
Summary exposure value,Colombia,Both,All ages,High systolic blood pressure,Rate,2017,20.9332889401069,24.340914901772802,17.668560537759202
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,2017,20.8552638278618,24.2658522573099,17.6041429872386
Summary exposure value,Colombia,Both,All ages,High body-mass index,Rate,2017,24.6194404064732,32.8372964068677,18.5913200709025
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,2017,24.2755642570082,31.990640959058297,18.4529478619155
Summary exposure value,Colombia,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2017,36.9635584372053,53.0088090983041,22.3625651353423
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2017,37.0862769779925,53.0633287778549,22.486219781263102
Summary exposure value,Colombia,Both,All ages,Diet high in sodium,Rate,2017,58.58375688290489,76.5940262091254,33.5124581684765
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sodium,Rate,2017,58.59504341603029,76.5569835802231,33.5778647546295
Summary exposure value,Colombia,Both,All ages,Low physical activity,Rate,2017,2.82565795229768,5.6757201411618,1.1226659980915399
Summary exposure value,Colombia,Both,Age-standardized,Low physical activity,Rate,2017,2.82797130258336,5.655314125295581,1.12755651297661
Summary exposure value,Colombia,Both,All ages,Non-exclusive breastfeeding,Rate,2017,20.2177684711775,28.855306890516495,13.546313452859
Summary exposure value,Colombia,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2017,20.2257771412815,28.8667571216282,13.551688839103699
Summary exposure value,Colombia,Both,All ages,Discontinued breastfeeding,Rate,2017,15.440583089423301,17.0445563298585,13.920534158805498
Summary exposure value,Colombia,Both,Age-standardized,Discontinued breastfeeding,Rate,2017,15.4414728512484,17.0486246480105,13.934585807900598
Summary exposure value,Colombia,Both,All ages,Child wasting,Rate,2017,1.01746942104902,1.32071235591756,0.7525089990919759
Summary exposure value,Colombia,Both,Age-standardized,Child wasting,Rate,2017,1.01213357066156,1.31455453298448,0.748417372383282
Summary exposure value,Colombia,Both,All ages,Child stunting,Rate,2017,7.137100806575219,9.5092434959848,4.22301482556865
Summary exposure value,Colombia,Both,Age-standardized,Child stunting,Rate,2017,7.14886038230088,9.523007855106009,4.22724399369603
Summary exposure value,Colombia,Both,All ages,Short gestation,Rate,2017,10.2946530487868,11.580085204844098,9.13194699566328
Summary exposure value,Colombia,Both,Age-standardized,Short gestation,Rate,2017,10.299677701530802,11.587702275669999,9.13675771517812
Summary exposure value,Colombia,Both,All ages,Low birth weight,Rate,2017,7.68545695185159,8.55559126156086,6.92450565377835
Summary exposure value,Colombia,Both,Age-standardized,Low birth weight,Rate,2017,7.687077930143291,8.55677360970737,6.926251157646609
Summary exposure value,Brazil,Both,All ages,Ambient particulate matter pollution,Rate,2017,10.011680377813512,13.32795239285244,6.987446481580142
Summary exposure value,Brazil,Both,Age-standardized,Ambient particulate matter pollution,Rate,2017,9.734413917786904,12.915560716301194,6.805886758773526
Summary exposure value,Brazil,Both,All ages,Household air pollution from solid fuels,Rate,2017,2.5921140425618225,4.966355910105364,1.091424898780769
Summary exposure value,Brazil,Both,Age-standardized,Household air pollution from solid fuels,Rate,2017,2.5190736041319917,4.960237717593106,1.0334871046865801
Summary exposure value,Brazil,Both,All ages,Child underweight,Rate,2017,2.0491119408109943,2.756298695810791,1.377412649666484
Summary exposure value,Brazil,Both,Age-standardized,Child underweight,Rate,2017,2.0503605636200697,2.75802107192348,1.3784300976470838
Summary exposure value,Brazil,Both,All ages,Smoking,Rate,2017,9.904943288779272,11.535632057108094,8.524671679819043
Summary exposure value,Brazil,Both,Age-standardized,Smoking,Rate,2017,9.982736089436523,11.600334280006315,8.620186309223408
Summary exposure value,Brazil,Both,All ages,Alcohol use,Rate,2017,9.195798365398373,12.194530767013626,6.580273310530591
Summary exposure value,Brazil,Both,Age-standardized,Alcohol use,Rate,2017,9.032034706269735,12.045723115313105,6.416630236642103
Summary exposure value,Brazil,Both,All ages,High fasting plasma glucose,Rate,2017,11.193833904439595,12.628732545896412,9.881719274754037
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2017,11.576058236079577,13.028233101231331,10.241414270492132
Summary exposure value,Brazil,Both,All ages,High systolic blood pressure,Rate,2017,26.806969252014053,28.669818728694946,24.947533561969625
Summary exposure value,Brazil,Both,Age-standardized,High systolic blood pressure,Rate,2017,27.297538584374102,29.15833679559668,25.451907426898202
Summary exposure value,Brazil,Both,All ages,High body-mass index,Rate,2017,31.20692076315979,40.132402325942266,25.19358293506086
Summary exposure value,Brazil,Both,Age-standardized,High body-mass index,Rate,2017,30.782181433227844,38.94603981421862,25.049495609363646
Summary exposure value,Brazil,Both,All ages,Diet high in sugar-sweetened beverages,Rate,2017,45.1359264483186,57.84854275064054,35.09847530804177
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2017,45.13067141294421,57.75161769570689,35.17964998274355
Summary exposure value,Brazil,Both,All ages,Diet high in sodium,Rate,2017,29.13697375408917,52.56622490460826,7.400949487244722
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sodium,Rate,2017,29.152400529948473,52.6174353014637,7.41649937245274
Summary exposure value,Brazil,Both,All ages,Low physical activity,Rate,2017,12.372936000688957,19.145031063065122,7.656553498076589
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,2017,12.458925218125795,19.192970079822036,7.757400308113263
Summary exposure value,Brazil,Both,All ages,Non-exclusive breastfeeding,Rate,2017,25.428064151892034,33.67010800227053,18.678625145574795
Summary exposure value,Brazil,Both,Age-standardized,Non-exclusive breastfeeding,Rate,2017,25.455547217435083,33.7066313245757,18.698946075117977
Summary exposure value,Brazil,Both,All ages,Discontinued breastfeeding,Rate,2017,20.189724452481638,21.597192527379875,18.672434574999823
