measure,location,sex,age,cause,rei,metric,year,val,upper,lower
YLLs (Years of Life Lost),Ecuador,Female,25-29 years,All causes,High fasting plasma glucose,Number,2019,977.0757848338909,1520.5822156743618,620.8626648550744
YLLs (Years of Life Lost),Ecuador,Both,25-29 years,All causes,High fasting plasma glucose,Number,2019,2506.778534360805,3601.0400021802443,1711.4322672330225
YLLs (Years of Life Lost),Ecuador,Male,30-34 years,All causes,High fasting plasma glucose,Number,1990,920.4968396299791,1327.4365845476584,646.5893949745866
YLLs (Years of Life Lost),Ecuador,Female,30-34 years,All causes,High fasting plasma glucose,Number,1990,828.8000227660558,1129.364447448925,610.5568723428255
YLLs (Years of Life Lost),Ecuador,Both,30-34 years,All causes,High fasting plasma glucose,Number,1990,1749.296862396034,2330.9729659506916,1315.4500181454666
YLLs (Years of Life Lost),Ecuador,Male,30-34 years,All causes,High fasting plasma glucose,Number,2019,2175.5727810020144,3105.697605267262,1473.8295259568474
YLLs (Years of Life Lost),Ecuador,Female,30-34 years,All causes,High fasting plasma glucose,Number,2019,1453.8556176864886,2128.566171354747,963.4821340501567
YLLs (Years of Life Lost),Ecuador,Both,30-34 years,All causes,High fasting plasma glucose,Number,2019,3629.4283986885002,5058.015411422817,2539.3145735396874
YLLs (Years of Life Lost),Ecuador,Male,35-39 years,All causes,High fasting plasma glucose,Number,1990,1217.5045379878736,1614.6445071479645,947.2723746737664
YLLs (Years of Life Lost),Ecuador,Female,35-39 years,All causes,High fasting plasma glucose,Number,1990,1011.5668000087941,1320.332885685925,774.5082844799874
YLLs (Years of Life Lost),Ecuador,Both,35-39 years,All causes,High fasting plasma glucose,Number,1990,2229.0713379966687,2835.118524950961,1790.6301349629616
YLLs (Years of Life Lost),Ecuador,Male,35-39 years,All causes,High fasting plasma glucose,Number,2019,2901.602680643939,4070.255825732727,2057.9578729943637
YLLs (Years of Life Lost),Ecuador,Female,35-39 years,All causes,High fasting plasma glucose,Number,2019,2032.313050496825,2919.422172080726,1428.0468534310323
YLLs (Years of Life Lost),Ecuador,Both,35-39 years,All causes,High fasting plasma glucose,Number,2019,4933.915731140771,6859.9460918226405,3587.131718857723
YLLs (Years of Life Lost),Ecuador,Male,40-44 years,All causes,High fasting plasma glucose,Number,1990,1646.9733016608557,2087.7942978961096,1298.7253001792994
YLLs (Years of Life Lost),Ecuador,Female,40-44 years,All causes,High fasting plasma glucose,Number,1990,1371.4032010324652,1685.3441845727132,1102.9564644343272
YLLs (Years of Life Lost),Ecuador,Both,40-44 years,All causes,High fasting plasma glucose,Number,1990,3018.3765026933224,3666.6695244478933,2489.0487264586795
YLLs (Years of Life Lost),Ecuador,Male,40-44 years,All causes,High fasting plasma glucose,Number,2019,3997.430442326647,5541.659297304408,2767.4963334719005
YLLs (Years of Life Lost),Ecuador,Female,40-44 years,All causes,High fasting plasma glucose,Number,2019,3262.1711317151708,4590.039127148523,2257.584764455444
YLLs (Years of Life Lost),Ecuador,Both,40-44 years,All causes,High fasting plasma glucose,Number,2019,7259.601574041824,10079.18355665399,5135.436108200014
YLLs (Years of Life Lost),Ecuador,Male,45-49 years,All causes,High fasting plasma glucose,Number,1990,2133.10444177944,2625.929574403319,1754.4143135739769
YLLs (Years of Life Lost),Ecuador,Female,45-49 years,All causes,High fasting plasma glucose,Number,1990,1914.15363776096,2315.1002636204657,1587.7942776042912
YLLs (Years of Life Lost),Ecuador,Both,45-49 years,All causes,High fasting plasma glucose,Number,1990,4047.258079540409,4797.682730351465,3434.6834678531654
YLLs (Years of Life Lost),Ecuador,Male,45-49 years,All causes,High fasting plasma glucose,Number,2019,6233.167789873663,8651.894166752098,4384.304340749989
YLLs (Years of Life Lost),Ecuador,Female,45-49 years,All causes,High fasting plasma glucose,Number,2019,5446.913674917994,7543.175761136855,3917.920623424734
YLLs (Years of Life Lost),Ecuador,Both,45-49 years,All causes,High fasting plasma glucose,Number,2019,11680.08146479166,16082.002551400623,8441.833068624197
YLLs (Years of Life Lost),Ecuador,Male,50-54 years,All causes,High fasting plasma glucose,Number,1990,2854.421344484176,3459.0009739838147,2387.1159245682516
YLLs (Years of Life Lost),Ecuador,Female,50-54 years,All causes,High fasting plasma glucose,Number,1990,2636.672506485332,3127.501745486121,2235.655747918429
YLLs (Years of Life Lost),Ecuador,Both,50-54 years,All causes,High fasting plasma glucose,Number,1990,5491.093850969493,6396.238176284308,4727.711379455983
YLLs (Years of Life Lost),Ecuador,Male,50-54 years,All causes,High fasting plasma glucose,Number,2019,9471.8907648369,13251.293102185116,6608.683266776154
YLLs (Years of Life Lost),Ecuador,Female,50-54 years,All causes,High fasting plasma glucose,Number,2019,8453.859301727762,11703.723336885141,6049.979362752033
YLLs (Years of Life Lost),Ecuador,Both,50-54 years,All causes,High fasting plasma glucose,Number,2019,17925.750066564637,24599.705349380474,12774.2195895875
YLLs (Years of Life Lost),Ecuador,Male,55-59 years,All causes,High fasting plasma glucose,Number,1990,3245.0036865754137,3855.014321115429,2706.738742639723
YLLs (Years of Life Lost),Ecuador,Female,55-59 years,All causes,High fasting plasma glucose,Number,1990,3228.2851190940564,3789.226836094274,2702.9508094731964
YLLs (Years of Life Lost),Ecuador,Both,55-59 years,All causes,High fasting plasma glucose,Number,1990,6473.288805669473,7526.103866128449,5593.092863866572
YLLs (Years of Life Lost),Ecuador,Male,55-59 years,All causes,High fasting plasma glucose,Number,2019,13579.937255595387,18768.11912521715,9648.921761048598
YLLs (Years of Life Lost),Ecuador,Female,55-59 years,All causes,High fasting plasma glucose,Number,2019,11782.654426270577,15764.173907561388,8510.819023610997
YLLs (Years of Life Lost),Ecuador,Both,55-59 years,All causes,High fasting plasma glucose,Number,2019,25362.591681865935,34503.31061459532,18434.469141137462
YLLs (Years of Life Lost),Ecuador,Male,60-64 years,All causes,High fasting plasma glucose,Number,1990,3694.216741865219,4339.878540106734,3086.064378680497
YLLs (Years of Life Lost),Ecuador,Female,60-64 years,All causes,High fasting plasma glucose,Number,1990,4052.932366697828,4716.581017610232,3473.6497735702505
YLLs (Years of Life Lost),Ecuador,Both,60-64 years,All causes,High fasting plasma glucose,Number,1990,7747.14910856304,8852.650558817484,6714.2040294590115
YLLs (Years of Life Lost),Ecuador,Male,60-64 years,All causes,High fasting plasma glucose,Number,2019,16184.854887588408,24722.022840231588,10952.500607568169
YLLs (Years of Life Lost),Ecuador,Female,60-64 years,All causes,High fasting plasma glucose,Number,2019,14677.127431298326,20362.52047997032,10401.135566886365
YLLs (Years of Life Lost),Ecuador,Both,60-64 years,All causes,High fasting plasma glucose,Number,2019,30861.9823188867,43972.27653101875,21985.773811093983
YLLs (Years of Life Lost),Ecuador,Male,65-69 years,All causes,High fasting plasma glucose,Number,1990,3568.1329023728736,4302.846020755876,2901.567340576865
YLLs (Years of Life Lost),Ecuador,Female,65-69 years,All causes,High fasting plasma glucose,Number,1990,3951.637975463772,5561.545055914094,3246.16035546849
YLLs (Years of Life Lost),Ecuador,Both,65-69 years,All causes,High fasting plasma glucose,Number,1990,7519.770877836639,9284.144237527997,6265.892016094332
YLLs (Years of Life Lost),Ecuador,Male,65-69 years,All causes,High fasting plasma glucose,Number,2019,18295.797140413037,26285.65378126942,12139.946750680567
YLLs (Years of Life Lost),Ecuador,Female,65-69 years,All causes,High fasting plasma glucose,Number,2019,16152.02713565538,21778.04583616016,11442.886776206844
YLLs (Years of Life Lost),Ecuador,Both,65-69 years,All causes,High fasting plasma glucose,Number,2019,34447.824276068444,47576.3140294701,24282.436566072472
YLLs (Years of Life Lost),Ecuador,Male,70-74 years,All causes,High fasting plasma glucose,Number,1990,3359.2582562411308,4604.721727535551,2653.0659473129676
YLLs (Years of Life Lost),Ecuador,Female,70-74 years,All causes,High fasting plasma glucose,Number,1990,4154.7798697964245,6172.242232432583,3200.995435787621
YLLs (Years of Life Lost),Ecuador,Both,70-74 years,All causes,High fasting plasma glucose,Number,1990,7514.038126037556,10118.82452967841,5960.727106134918
YLLs (Years of Life Lost),Ecuador,Male,70-74 years,All causes,High fasting plasma glucose,Number,2019,17021.89109997017,24082.9349362428,11477.697095956799
YLLs (Years of Life Lost),Ecuador,Female,70-74 years,All causes,High fasting plasma glucose,Number,2019,16088.809418249459,21211.8997018002,11918.019394453964
YLLs (Years of Life Lost),Ecuador,Both,70-74 years,All causes,High fasting plasma glucose,Number,2019,33110.70051821959,45029.71654017442,23778.569390070727
YLLs (Years of Life Lost),Ecuador,Male,75-79 years,All causes,High fasting plasma glucose,Number,1990,3176.9197938175253,5160.621287157788,2332.812778913471
YLLs (Years of Life Lost),Ecuador,Female,75-79 years,All causes,High fasting plasma glucose,Number,1990,4008.958508517895,5802.665865019029,2765.3080369469853
YLLs (Years of Life Lost),Ecuador,Both,75-79 years,All causes,High fasting plasma glucose,Number,1990,7185.87830233541,10116.655171764236,5241.685108141192
YLLs (Years of Life Lost),Ecuador,Male,75-79 years,All causes,High fasting plasma glucose,Number,2019,14647.735221351511,20315.81876470954,10377.736409388252
YLLs (Years of Life Lost),Ecuador,Female,75-79 years,All causes,High fasting plasma glucose,Number,2019,14466.482781278311,19118.56314963027,10900.985422344755
YLLs (Years of Life Lost),Ecuador,Both,75-79 years,All causes,High fasting plasma glucose,Number,2019,29114.218002629823,39327.77062824695,21644.379961194194
YLLs (Years of Life Lost),Ecuador,Male,80-84,All causes,High fasting plasma glucose,Number,1990,2346.262202941485,4438.384686532491,1363.328281163191
YLLs (Years of Life Lost),Ecuador,Female,80-84,All causes,High fasting plasma glucose,Number,1990,3100.7846933907067,5181.286934136429,1921.0572431307157
YLLs (Years of Life Lost),Ecuador,Both,80-84,All causes,High fasting plasma glucose,Number,1990,5447.046896332188,9090.521586591352,3418.3653444493466
YLLs (Years of Life Lost),Ecuador,Male,80-84,All causes,High fasting plasma glucose,Number,2019,10687.563889225527,15886.38884526757,7115.441439858208
YLLs (Years of Life Lost),Ecuador,Female,80-84,All causes,High fasting plasma glucose,Number,2019,11313.891430697226,15827.280819578196,8043.906180925898
YLLs (Years of Life Lost),Ecuador,Both,80-84,All causes,High fasting plasma glucose,Number,2019,22001.455319922716,31430.56723762336,15426.988403963327
YLLs (Years of Life Lost),Ecuador,Male,85-89,All causes,High fasting plasma glucose,Number,1990,1327.7768126027956,2532.1287034256297,730.1117546855046
YLLs (Years of Life Lost),Ecuador,Female,85-89,All causes,High fasting plasma glucose,Number,1990,2502.0256350320733,4456.406514420118,1374.2663157095276
YLLs (Years of Life Lost),Ecuador,Both,85-89,All causes,High fasting plasma glucose,Number,1990,3829.802447634871,6529.799087712002,2218.639048906669
YLLs (Years of Life Lost),Ecuador,Male,85-89,All causes,High fasting plasma glucose,Number,2019,6826.30979421419,10263.614690849334,4450.10636874685
YLLs (Years of Life Lost),Ecuador,Female,85-89,All causes,High fasting plasma glucose,Number,2019,8803.392300302934,12683.503851191472,5981.79567002339
YLLs (Years of Life Lost),Ecuador,Both,85-89,All causes,High fasting plasma glucose,Number,2019,15629.702094517133,22666.1915960674,10543.853595686305
YLLs (Years of Life Lost),Ecuador,Male,90-94,All causes,High fasting plasma glucose,Number,1990,451.8002793581281,929.9845440427125,255.03204852306254
YLLs (Years of Life Lost),Ecuador,Female,90-94,All causes,High fasting plasma glucose,Number,1990,478.7425499337808,926.5612657726892,267.3978828928527
YLLs (Years of Life Lost),Ecuador,Both,90-94,All causes,High fasting plasma glucose,Number,1990,930.542829291908,1741.2691209417687,544.3743519815005
YLLs (Years of Life Lost),Ecuador,Male,90-94,All causes,High fasting plasma glucose,Number,2019,3154.43144305929,4924.651414042866,1916.5186722684837
YLLs (Years of Life Lost),Ecuador,Female,90-94,All causes,High fasting plasma glucose,Number,2019,4920.125704082579,7358.429303308616,3347.0746459270717
YLLs (Years of Life Lost),Ecuador,Both,90-94,All causes,High fasting plasma glucose,Number,2019,8074.557147141863,12160.03004626719,5302.714523954689
YLLs (Years of Life Lost),Guyana,Male,95+ years,All causes,High fasting plasma glucose,Number,1990,7.8502518334884,14.810994607270748,4.299432234336627
YLLs (Years of Life Lost),Guyana,Female,95+ years,All causes,High fasting plasma glucose,Number,1990,12.469624441555109,22.152822150083313,8.025969244183557
YLLs (Years of Life Lost),Guyana,Both,95+ years,All causes,High fasting plasma glucose,Number,1990,20.3198762750435,34.93593454799455,12.811916334353144
YLLs (Years of Life Lost),Guyana,Male,95+ years,All causes,High fasting plasma glucose,Number,2019,29.43103409794984,46.28903464163459,17.803802112836877
YLLs (Years of Life Lost),Guyana,Female,95+ years,All causes,High fasting plasma glucose,Number,2019,57.5252474400653,90.74832793562453,35.202634846846415
YLLs (Years of Life Lost),Guyana,Both,95+ years,All causes,High fasting plasma glucose,Number,2019,86.956281538015,134.1946150896109,55.330435091917494
YLLs (Years of Life Lost),Ecuador,Male,95+ years,All causes,High fasting plasma glucose,Number,1990,52.74060336737685,102.8517277908599,31.94165171384529
YLLs (Years of Life Lost),Ecuador,Female,95+ years,All causes,High fasting plasma glucose,Number,1990,23.571526842255384,48.346575023933426,14.771687043141027
YLLs (Years of Life Lost),Ecuador,Both,95+ years,All causes,High fasting plasma glucose,Number,1990,76.3121302096322,140.1684500596552,47.92766836634939
YLLs (Years of Life Lost),Ecuador,Male,95+ years,All causes,High fasting plasma glucose,Number,2019,552.8721109241106,943.933399519357,318.85330863986735
YLLs (Years of Life Lost),Ecuador,Female,95+ years,All causes,High fasting plasma glucose,Number,2019,777.6979678574924,1331.4525296205368,492.11248482660005
YLLs (Years of Life Lost),Ecuador,Both,95+ years,All causes,High fasting plasma glucose,Number,2019,1330.5700787816027,2203.3956776942014,849.6308299880136
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,<5 years,All causes,High fasting plasma glucose,Number,1990,343.4156495092111,578.5472257022154,183.90206951683663
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,<5 years,All causes,High fasting plasma glucose,Number,1990,363.16600116095196,646.4465147961314,181.38154084387128
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,<5 years,All causes,High fasting plasma glucose,Number,1990,706.5816506701632,1119.6459391305611,404.95241700131817
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,<5 years,All causes,High fasting plasma glucose,Number,2019,237.8333171311942,419.5927248755477,119.79639258184184
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,<5 years,All causes,High fasting plasma glucose,Number,2019,211.52455505140586,386.070880229053,109.71534774831525
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,<5 years,All causes,High fasting plasma glucose,Number,2019,449.3578721825999,720.1225280792083,252.09056499605316
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,5-9 years,All causes,High fasting plasma glucose,Number,1990,60.168499823215285,110.25117680345426,31.529288691157895
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,5-9 years,All causes,High fasting plasma glucose,Number,1990,87.26957387337993,155.63004203214936,47.44338502510298
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,5-9 years,All causes,High fasting plasma glucose,Number,1990,147.43807369659558,239.61212822618603,89.75620191656444
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,59.43282505548087,102.93028722266271,30.868365660538547
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,71.26362390875337,122.43118974893312,38.51845411209253
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,130.6964489642342,200.83762270527168,79.26006970129416
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,10-14 years,All causes,High fasting plasma glucose,Number,1990,48.673442674496705,98.13235962719732,24.258361204817554
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,10-14 years,All causes,High fasting plasma glucose,Number,1990,124.49515033411663,225.44911126072938,64.93897056872305
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,10-14 years,All causes,High fasting plasma glucose,Number,1990,173.16859300861313,281.2858457251815,100.49501005994571
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,10-14 years,All causes,High fasting plasma glucose,Number,2019,49.134892444123565,81.6897109282984,26.707229713386173
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,10-14 years,All causes,High fasting plasma glucose,Number,2019,103.12648627126659,181.5513630562081,54.50219833598404
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,10-14 years,All causes,High fasting plasma glucose,Number,2019,152.26137871538972,241.14211518597898,92.32643083153937
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,15-19 years,All causes,High fasting plasma glucose,Number,1990,98.49835777185466,153.8503317619456,60.800619638123436
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,15-19 years,All causes,High fasting plasma glucose,Number,1990,215.01746775178356,331.0141008393059,127.91820584153075
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,15-19 years,All causes,High fasting plasma glucose,Number,1990,313.51582552363885,451.45833834570556,210.59088184711703
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,15-19 years,All causes,High fasting plasma glucose,Number,2019,150.06016727658488,235.39574370489038,88.14478540833301
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,15-19 years,All causes,High fasting plasma glucose,Number,2019,213.28831874640218,339.3031174807692,123.60632554922596
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,15-19 years,All causes,High fasting plasma glucose,Number,2019,363.3484860229873,528.0905306947483,230.43012368329912
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,20-24 years,All causes,High fasting plasma glucose,Number,1990,133.34038432948302,222.50751883645032,78.58966790771964
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,20-24 years,All causes,High fasting plasma glucose,Number,1990,271.42467914167025,409.76965085693837,168.6884386339415
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,20-24 years,All causes,High fasting plasma glucose,Number,1990,404.76506347115327,596.0413332263438,271.6026867660993
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,20-24 years,All causes,High fasting plasma glucose,Number,2019,247.71424831281402,412.25787620918607,127.725959475915
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,20-24 years,All causes,High fasting plasma glucose,Number,2019,322.5467791364182,511.7158983732914,186.72302253362722
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,20-24 years,All causes,High fasting plasma glucose,Number,2019,570.2610274492321,868.7501959069978,339.0601038780537
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,25-29 years,All causes,High fasting plasma glucose,Number,1990,447.5144345972009,752.5310114080179,276.28285079813304
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,25-29 years,All causes,High fasting plasma glucose,Number,1990,700.9936492819456,1101.257312318111,444.11831535647025
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,25-29 years,All causes,High fasting plasma glucose,Number,1990,1148.5080838791478,1733.354897348858,780.4742948076489
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,25-29 years,All causes,High fasting plasma glucose,Number,2019,590.7109184730713,1020.8867235262203,238.7097614170516
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,25-29 years,All causes,High fasting plasma glucose,Number,2019,754.9082629105,1288.0987378896675,344.3036839015402
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,25-29 years,All causes,High fasting plasma glucose,Number,2019,1345.61918138357,2144.6842109753234,627.8010125537094
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,30-34 years,All causes,High fasting plasma glucose,Number,1990,638.5583328363515,904.725694395093,448.71729713749
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,30-34 years,All causes,High fasting plasma glucose,Number,1990,866.5832807977154,1197.2396082021676,609.2942566766233
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,30-34 years,All causes,High fasting plasma glucose,Number,1990,1505.1416136340692,2054.4096639043473,1113.13785629193
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,30-34 years,All causes,High fasting plasma glucose,Number,2019,843.5606522034252,1344.5971654704995,285.57816264039457
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,30-34 years,All causes,High fasting plasma glucose,Number,2019,1044.0601825388724,1588.6654990572151,504.2809963458312
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,30-34 years,All causes,High fasting plasma glucose,Number,2019,1887.620834742292,2802.71714430243,853.3075831279818
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Male,35-39 years,All causes,High fasting plasma glucose,Number,1990,926.170183258577,1299.7115785899834,655.319513831829
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Female,35-39 years,All causes,High fasting plasma glucose,Number,1990,1138.3225236079945,1572.3887291228916,793.8472161713697
YLLs (Years of Life Lost),Bolivia (Plurinational State of),Both,35-39 years,All causes,High fasting plasma glucose,Number,1990,2064.4927068665725,2766.4126413421673,1516.5197066254264
YLLs (Years of Life Lost),Colombia,Male,<5 years,All causes,High fasting plasma glucose,Number,1990,1247.6268233832268,1689.8461209235606,664.0234064705082
YLLs (Years of Life Lost),Colombia,Female,<5 years,All causes,High fasting plasma glucose,Number,1990,1186.9315493899471,1682.0401050550622,525.8192676085823
YLLs (Years of Life Lost),Colombia,Both,<5 years,All causes,High fasting plasma glucose,Number,1990,2434.5583727731737,3292.8876948498787,1321.5356551384868
YLLs (Years of Life Lost),Colombia,Male,<5 years,All causes,High fasting plasma glucose,Number,2019,410.5771413007102,712.2206104663508,240.91453740357252
YLLs (Years of Life Lost),Colombia,Female,<5 years,All causes,High fasting plasma glucose,Number,2019,391.2001164960837,677.1777934723548,220.8458545126717
YLLs (Years of Life Lost),Colombia,Both,<5 years,All causes,High fasting plasma glucose,Number,2019,801.7772577967932,1288.7419793521524,470.9751069152859
YLLs (Years of Life Lost),Colombia,Male,5-9 years,All causes,High fasting plasma glucose,Number,1990,298.5483737020069,416.16651336024705,205.5044600524
YLLs (Years of Life Lost),Colombia,Female,5-9 years,All causes,High fasting plasma glucose,Number,1990,376.7244998375769,556.25232701815,260.2247468722801
YLLs (Years of Life Lost),Colombia,Both,5-9 years,All causes,High fasting plasma glucose,Number,1990,675.2728735395834,902.5873335446611,499.09280826258595
YLLs (Years of Life Lost),Colombia,Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,137.77042438114643,227.13907018936158,86.3293283707257
YLLs (Years of Life Lost),Colombia,Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,162.37920559952445,287.0096728682543,101.11971705162495
YLLs (Years of Life Lost),Colombia,Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,300.149629980671,480.79262070395515,194.39749887965894
YLLs (Years of Life Lost),Colombia,Male,10-14 years,All causes,High fasting plasma glucose,Number,1990,311.42399701101374,413.1882588820922,201.1034915217294
YLLs (Years of Life Lost),Colombia,Female,10-14 years,All causes,High fasting plasma glucose,Number,1990,474.80086955594413,656.3827884272245,279.0222127176475
YLLs (Years of Life Lost),Colombia,Both,10-14 years,All causes,High fasting plasma glucose,Number,1990,786.2248665669567,1004.2752396451062,521.5945738493851
YLLs (Years of Life Lost),Colombia,Male,10-14 years,All causes,High fasting plasma glucose,Number,2019,153.78965468553912,233.22886228069365,99.37817570114817
YLLs (Years of Life Lost),Colombia,Female,10-14 years,All causes,High fasting plasma glucose,Number,2019,257.8386512107986,417.1025805728281,163.43420352372496
YLLs (Years of Life Lost),Colombia,Both,10-14 years,All causes,High fasting plasma glucose,Number,2019,411.62830589633757,622.9329161227608,270.0820943844842
YLLs (Years of Life Lost),Colombia,Male,15-19 years,All causes,High fasting plasma glucose,Number,1990,685.7879862418429,851.7056803817918,547.1834675106073
YLLs (Years of Life Lost),Colombia,Female,15-19 years,All causes,High fasting plasma glucose,Number,1990,1111.2479111447954,1341.6132993873673,917.040650069022
YLLs (Years of Life Lost),Colombia,Both,15-19 years,All causes,High fasting plasma glucose,Number,1990,1797.0358973866348,2112.6275148841637,1531.8414640875976
YLLs (Years of Life Lost),Colombia,Male,15-19 years,All causes,High fasting plasma glucose,Number,2019,366.72683221084304,529.4943176024723,235.3659792305599
YLLs (Years of Life Lost),Colombia,Female,15-19 years,All causes,High fasting plasma glucose,Number,2019,559.4531700779189,760.4633661634728,396.5914593220693
YLLs (Years of Life Lost),Colombia,Both,15-19 years,All causes,High fasting plasma glucose,Number,2019,926.1800022887618,1238.4436807072043,677.1408437866934
YLLs (Years of Life Lost),Colombia,Male,20-24 years,All causes,High fasting plasma glucose,Number,1990,1169.959666728448,1432.2085823336936,957.953238974186
YLLs (Years of Life Lost),Colombia,Female,20-24 years,All causes,High fasting plasma glucose,Number,1990,1273.0826378405911,1578.503863765396,1015.7252136722307
YLLs (Years of Life Lost),Colombia,Both,20-24 years,All causes,High fasting plasma glucose,Number,1990,2443.0423045690404,2928.7283701914116,2054.331575908382
YLLs (Years of Life Lost),Colombia,Male,20-24 years,All causes,High fasting plasma glucose,Number,2019,768.37177595855,1071.3115660069825,533.4778539563155
YLLs (Years of Life Lost),Colombia,Female,20-24 years,All causes,High fasting plasma glucose,Number,2019,810.444954994468,1167.22341135782,543.3361905885365
YLLs (Years of Life Lost),Colombia,Both,20-24 years,All causes,High fasting plasma glucose,Number,2019,1578.8167309530174,2171.4694374342153,1118.7846494169573
YLLs (Years of Life Lost),Colombia,Male,25-29 years,All causes,High fasting plasma glucose,Number,1990,2586.2079730733935,3684.9798214394255,1865.8013796561356
YLLs (Years of Life Lost),Colombia,Female,25-29 years,All causes,High fasting plasma glucose,Number,1990,2236.8322304590006,3004.061242980024,1664.1296282728583
YLLs (Years of Life Lost),Colombia,Both,25-29 years,All causes,High fasting plasma glucose,Number,1990,4823.040203532395,6391.949873549206,3649.683971715275
YLLs (Years of Life Lost),Peru,Male,<5 years,All causes,High fasting plasma glucose,Number,1990,467.89579053254226,676.9229365917341,313.3379479679481
YLLs (Years of Life Lost),Peru,Female,<5 years,All causes,High fasting plasma glucose,Number,1990,446.8325524133328,669.9053260139113,291.6839984801077
YLLs (Years of Life Lost),Peru,Both,<5 years,All causes,High fasting plasma glucose,Number,1990,914.7283429458749,1234.0384062807539,666.9300234739034
YLLs (Years of Life Lost),Peru,Male,<5 years,All causes,High fasting plasma glucose,Number,2019,187.16199024011829,328.9604548606683,95.10831270734602
YLLs (Years of Life Lost),Peru,Female,<5 years,All causes,High fasting plasma glucose,Number,2019,144.68450138506824,269.1195524889076,68.4676094415259
YLLs (Years of Life Lost),Peru,Both,<5 years,All causes,High fasting plasma glucose,Number,2019,331.8464916251866,559.0564446124602,181.59240698199565
YLLs (Years of Life Lost),Peru,Male,5-9 years,All causes,High fasting plasma glucose,Number,1990,115.73687223414979,187.4251707598854,66.8816307100418
YLLs (Years of Life Lost),Peru,Female,5-9 years,All causes,High fasting plasma glucose,Number,1990,138.36817801809758,208.05446890495753,83.71889978394276
YLLs (Years of Life Lost),Peru,Both,5-9 years,All causes,High fasting plasma glucose,Number,1990,254.10505025224737,346.9969868168917,175.99996000795065
YLLs (Years of Life Lost),Peru,Male,5-9 years,All causes,High fasting plasma glucose,Number,2019,80.95725139615547,142.25277567679737,41.24291016366596
YLLs (Years of Life Lost),Peru,Female,5-9 years,All causes,High fasting plasma glucose,Number,2019,74.04499377437897,124.68589771919642,38.71567447793905
YLLs (Years of Life Lost),Peru,Both,5-9 years,All causes,High fasting plasma glucose,Number,2019,155.00224517053445,243.25132298393856,92.13433112875404
YLLs (Years of Life Lost),Peru,Male,10-14 years,All causes,High fasting plasma glucose,Number,1990,69.16761027540592,114.36315515690048,40.52959680757195
YLLs (Years of Life Lost),Peru,Female,10-14 years,All causes,High fasting plasma glucose,Number,1990,172.58674479400148,266.40075094574314,101.10348894318776
